year,site,id,sp,nr,date_pl_f,ln_pl_f,hrb_max,srv,hght,sht_wt,infl_n,grass,forb,leg,cover,tri,consp,cong,freq,barb,bif,fuc,gra,mac,mdn,tr_dis,p_dis,s_grass,s_forb,s_leg,s_cover,s_tri,s_consp,s_cong,s_freq,s_barb,s_bif,s_fuc,s_gra,s_mac,s_mdn,s_tr_dis,s_p_dis,tec,pH,org,bray.p,ca,mg,k,na,fe,exch.n,sand,pc1,pc2,pc3,pc4,flag,flag.reason
2015,mdon a,538,mac,nbr rm,1/20/2015,2,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,NA,35.83333333,49.79166667,1.979166667,87.60416667,1.291666667,0.104166667,1.1875,0.080645162,0.104166667,0,0,0.25,0.104166667,0.833333333,3.012776645,1.0435457,17.88,6,14.31,17,1348,708,323,175,188,5.1,73.42,58.52433971,-26.47315622,12.04212977,-33.65172595,NA,
2015,mdon a,553,mac,nbr pres,12/9/2014,3,0,0,NA,NA,0,30,60,0,90,0,0,0,NA,0,0,0,0,0,0,NA,NA,35.83333333,49.79166667,1.979166667,87.60416667,1.291666667,0.104166667,1.1875,0.080645162,0.104166667,0,0,0.25,0.104166667,0.833333333,3.012776645,1.0435457,17.88,6,14.31,17,1348,708,323,175,188,5.1,73.42,58.52433971,-26.47315622,12.04212977,-33.65172595,NA,
2015,mdon a,554,mac,nbr rm,12/9/2014,3,NA,0,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,NA,35.83333333,49.79166667,1.979166667,87.60416667,1.291666667,0.104166667,1.1875,0.080645162,0.104166667,0,0,0.25,0.104166667,0.833333333,3.012776645,1.0435457,17.88,6,14.31,17,1348,708,323,175,188,5.1,73.42,58.52433971,-26.47315622,12.04212977,-33.65172595,NA,
2015,mdon a,569,mac,nbr pres,1/20/2015,2,0,0,NA,NA,0,0,70,0,70,0,0,0,NA,0,0,0,0,0,0,NA,NA,35.83333333,49.79166667,1.979166667,87.60416667,1.291666667,0.104166667,1.1875,0.080645162,0.104166667,0,0,0.25,0.104166667,0.833333333,3.012776645,1.0435457,17.88,6,14.31,17,1348,708,323,175,188,5.1,73.42,58.52433971,-26.47315622,12.04212977,-33.65172595,NA,
2015,mdon a,570,mac,nbr rm,12/9/2014,3,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,NA,35.83333333,49.79166667,1.979166667,87.60416667,1.291666667,0.104166667,1.1875,0.080645162,0.104166667,0,0,0.25,0.104166667,0.833333333,3.012776645,1.0435457,17.88,6,14.31,17,1348,708,323,175,188,5.1,73.42,58.52433971,-26.47315622,12.04212977,-33.65172595,NA,
2015,mdon b,681,mac,nbr pres,12/10/2014,3,30,1,5.5,0.1336,1,60,40,0,100,1,0,1,0,0,0,0,0,0,1,2.745986158,1.300470177,53.33333333,42.08333333,2.604166667,98.02083333,0.75,0.104166667,0.645833333,0.138888889,0.041666667,0.083333333,0,0.041666667,0.104166667,0.479166667,2.830747232,1.008092152,17.33,5.5,12.33,9,1035,534,265,165,197,4.7,91.14,153.789146,5.435255709,12.15973835,8.220326811,NA,
2015,mdon b,682,mac,nbr rm,12/10/2014,3,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,NA,53.33333333,42.08333333,2.604166667,98.02083333,0.75,0.104166667,0.645833333,0.138888889,0.041666667,0.083333333,0,0.041666667,0.104166667,0.479166667,2.830747232,1.008092152,17.33,5.5,12.33,9,1035,534,265,165,197,4.7,91.14,153.789146,5.435255709,12.15973835,8.220326811,NA,
2015,mdon b,697,mac,nbr pres,12/10/2014,3,30,0,NA,NA,0,40,100,0,140,1,0,1,0,0,0,0,0,0,1,2.745986158,1.300470177,53.33333333,42.08333333,2.604166667,98.02083333,0.75,0.104166667,0.645833333,0.138888889,0.041666667,0.083333333,0,0.041666667,0.104166667,0.479166667,2.830747232,1.008092152,17.33,5.5,12.33,9,1035,534,265,165,197,4.7,91.14,153.789146,5.435255709,12.15973835,8.220326811,NA,
2015,mdon b,698,mac,nbr rm,12/10/2014,3,0,1,3.7,0.1043,1,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,NA,53.33333333,42.08333333,2.604166667,98.02083333,0.75,0.104166667,0.645833333,0.138888889,0.041666667,0.083333333,0,0.041666667,0.104166667,0.479166667,2.830747232,1.008092152,17.33,5.5,12.33,9,1035,534,265,165,197,4.7,91.14,153.789146,5.435255709,12.15973835,8.220326811,NA,
2015,mdon b,713,mac,nbr pres,12/10/2014,2,0,1,4.3,0.0392,0,50,80,0,130,0,0,0,NA,0,0,0,0,0,0,NA,NA,53.33333333,42.08333333,2.604166667,98.02083333,0.75,0.104166667,0.645833333,0.138888889,0.041666667,0.083333333,0,0.041666667,0.104166667,0.479166667,2.830747232,1.008092152,17.33,5.5,12.33,9,1035,534,265,165,197,4.7,91.14,153.789146,5.435255709,12.15973835,8.220326811,NA,
2015,mdon b,714,mac,nbr rm,12/10/2014,3,0,1,3,0.0829,1,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,NA,53.33333333,42.08333333,2.604166667,98.02083333,0.75,0.104166667,0.645833333,0.138888889,0.041666667,0.083333333,0,0.041666667,0.104166667,0.479166667,2.830747232,1.008092152,17.33,5.5,12.33,9,1035,534,265,165,197,4.7,91.14,153.789146,5.435255709,12.15973835,8.220326811,NA,
2015,mdon b,729,mac,nbr pres,12/10/2014,3,10,1,2.8,0.0115,0,50,20,0,70,0,0,0,NA,0,0,0,0,0,0,NA,NA,53.33333333,42.08333333,2.604166667,98.02083333,0.75,0.104166667,0.645833333,0.138888889,0.041666667,0.083333333,0,0.041666667,0.104166667,0.479166667,2.830747232,1.008092152,17.33,5.5,12.33,9,1035,534,265,165,197,4.7,91.14,153.789146,5.435255709,12.15973835,8.220326811,NA,
2015,mdon b,730,mac,nbr rm,12/10/2014,4,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,NA,53.33333333,42.08333333,2.604166667,98.02083333,0.75,0.104166667,0.645833333,0.138888889,0.041666667,0.083333333,0,0.041666667,0.104166667,0.479166667,2.830747232,1.008092152,17.33,5.5,12.33,9,1035,534,265,165,197,4.7,91.14,153.789146,5.435255709,12.15973835,8.220326811,NA,
2015,mdon b,745,mac,nbr pres,1/20/2015,2,0,0,NA,NA,0,50,20,10,80,0,0,0,NA,0,0,0,0,0,0,NA,NA,53.33333333,42.08333333,2.604166667,98.02083333,0.75,0.104166667,0.645833333,0.138888889,0.041666667,0.083333333,0,0.041666667,0.104166667,0.479166667,2.830747232,1.008092152,17.33,5.5,12.33,9,1035,534,265,165,197,4.7,91.14,153.789146,5.435255709,12.15973835,8.220326811,NA,
2015,mdon b,746,mac,nbr rm,12/10/2014,4,5,1,4.1,0.1142,2,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,NA,53.33333333,42.08333333,2.604166667,98.02083333,0.75,0.104166667,0.645833333,0.138888889,0.041666667,0.083333333,0,0.041666667,0.104166667,0.479166667,2.830747232,1.008092152,17.33,5.5,12.33,9,1035,534,265,165,197,4.7,91.14,153.789146,5.435255709,12.15973835,8.220326811,NA,
2015,mdon b,761,mac,nbr pres,12/10/2014,3,0,1,1.4,0.0078,0,80,30,5,115,0,0,0,NA,0,0,0,0,0,0,NA,NA,53.33333333,42.08333333,2.604166667,98.02083333,0.75,0.104166667,0.645833333,0.138888889,0.041666667,0.083333333,0,0.041666667,0.104166667,0.479166667,2.830747232,1.008092152,17.33,5.5,12.33,9,1035,534,265,165,197,4.7,91.14,153.789146,5.435255709,12.15973835,8.220326811,NA,
2015,mdon b,762,mac,nbr rm,12/10/2014,3,15,0,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,NA,53.33333333,42.08333333,2.604166667,98.02083333,0.75,0.104166667,0.645833333,0.138888889,0.041666667,0.083333333,0,0.041666667,0.104166667,0.479166667,2.830747232,1.008092152,17.33,5.5,12.33,9,1035,534,265,165,197,4.7,91.14,153.789146,5.435255709,12.15973835,8.220326811,NA,
2015,mix a,777,mac,nbr pres,12/17/2014,3,10,0,NA,NA,0,50,20,15,85,0,0,0,NA,0,0,0,0,0,0,NA,NA,46.35416667,36.77083333,4.479166667,87.60416667,1,0.5625,0.4375,0.5625,0.083333333,0,0,0.270833333,0.5625,0.083333333,1.588781577,0.3561943,16.62,5.6,18.91,22,982,582,230,173,188,3.3,65.07,82.20601663,110.7203752,-23.50785047,31.80207782,NA,
2015,mix a,778,mac,nbr rm,12/17/2014,3,0,1,3.8,0.058,1,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,NA,46.35416667,36.77083333,4.479166667,87.60416667,1,0.5625,0.4375,0.5625,0.083333333,0,0,0.270833333,0.5625,0.083333333,1.588781577,0.3561943,16.62,5.6,18.91,22,982,582,230,173,188,3.3,65.07,82.20601663,110.7203752,-23.50785047,31.80207782,NA,
2015,mix a,793,mac,nbr pres,12/17/2014,3,0,1,3.4,0.0229,1,40,80,0,120,2,2,0,1,0,0,0,0,2,0,0,0,46.35416667,36.77083333,4.479166667,87.60416667,1,0.5625,0.4375,0.5625,0.083333333,0,0,0.270833333,0.5625,0.083333333,1.588781577,0.3561943,16.62,5.6,18.91,22,982,582,230,173,188,3.3,65.07,82.20601663,110.7203752,-23.50785047,31.80207782,NA,
2015,mix a,794,mac,nbr rm,12/17/2014,4,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,NA,46.35416667,36.77083333,4.479166667,87.60416667,1,0.5625,0.4375,0.5625,0.083333333,0,0,0.270833333,0.5625,0.083333333,1.588781577,0.3561943,16.62,5.6,18.91,22,982,582,230,173,188,3.3,65.07,82.20601663,110.7203752,-23.50785047,31.80207782,NA,
2015,mix a,809,mac,nbr pres,12/17/2014,3,0,0,NA,NA,0,10,80,0,90,1,1,0,1,0,0,0,0,1,0,0,0,46.35416667,36.77083333,4.479166667,87.60416667,1,0.5625,0.4375,0.5625,0.083333333,0,0,0.270833333,0.5625,0.083333333,1.588781577,0.3561943,16.62,5.6,18.91,22,982,582,230,173,188,3.3,65.07,82.20601663,110.7203752,-23.50785047,31.80207782,NA,
2015,mix a,810,mac,nbr rm,12/17/2014,3,20,0,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,NA,46.35416667,36.77083333,4.479166667,87.60416667,1,0.5625,0.4375,0.5625,0.083333333,0,0,0.270833333,0.5625,0.083333333,1.588781577,0.3561943,16.62,5.6,18.91,22,982,582,230,173,188,3.3,65.07,82.20601663,110.7203752,-23.50785047,31.80207782,NA,
2015,mix a,825,mac,nbr pres,12/17/2014,3,0,0,NA,NA,0,60,50,10,120,1,0,1,0,0,0,0,1,0,0,2.895312586,0.514889617,46.35416667,36.77083333,4.479166667,87.60416667,1,0.5625,0.4375,0.5625,0.083333333,0,0,0.270833333,0.5625,0.083333333,1.588781577,0.3561943,16.62,5.6,18.91,22,982,582,230,173,188,3.3,65.07,82.20601663,110.7203752,-23.50785047,31.80207782,NA,
2015,mix a,826,mac,nbr rm,12/17/2014,4,80,0,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,NA,46.35416667,36.77083333,4.479166667,87.60416667,1,0.5625,0.4375,0.5625,0.083333333,0,0,0.270833333,0.5625,0.083333333,1.588781577,0.3561943,16.62,5.6,18.91,22,982,582,230,173,188,3.3,65.07,82.20601663,110.7203752,-23.50785047,31.80207782,NA,
2015,mix a,841,mac,nbr pres,12/17/2014,2,50,1,3.1,0.0367,1,70,20,0,90,1,0,1,0,0,0,0,0,0,1,2.745986158,1.300470177,46.35416667,36.77083333,4.479166667,87.60416667,1,0.5625,0.4375,0.5625,0.083333333,0,0,0.270833333,0.5625,0.083333333,1.588781577,0.3561943,16.62,5.6,18.91,22,982,582,230,173,188,3.3,65.07,82.20601663,110.7203752,-23.50785047,31.80207782,NA,
2015,mix a,842,mac,nbr rm,12/22/2014,3,80,1,1.5,0.0017,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,NA,46.35416667,36.77083333,4.479166667,87.60416667,1,0.5625,0.4375,0.5625,0.083333333,0,0,0.270833333,0.5625,0.083333333,1.588781577,0.3561943,16.62,5.6,18.91,22,982,582,230,173,188,3.3,65.07,82.20601663,110.7203752,-23.50785047,31.80207782,NA,
2015,mix a,857,mac,nbr pres,12/17/2014,4,0,0,NA,NA,0,75,50,0,125,1,0,1,0,0,0,0,1,0,0,2.895312586,0.514889617,46.35416667,36.77083333,4.479166667,87.60416667,1,0.5625,0.4375,0.5625,0.083333333,0,0,0.270833333,0.5625,0.083333333,1.588781577,0.3561943,16.62,5.6,18.91,22,982,582,230,173,188,3.3,65.07,82.20601663,110.7203752,-23.50785047,31.80207782,NA,
2015,mix a,858,mac,nbr rm,12/17/2014,2,NA,0,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,NA,46.35416667,36.77083333,4.479166667,87.60416667,1,0.5625,0.4375,0.5625,0.083333333,0,0,0.270833333,0.5625,0.083333333,1.588781577,0.3561943,16.62,5.6,18.91,22,982,582,230,173,188,3.3,65.07,82.20601663,110.7203752,-23.50785047,31.80207782,NA,
2015,mix b,873,mac,nbr pres,12/17/2014,3,10,1,3.5,0.0539,1,10,90,0,100,1,0,1,0,1,0,0,0,0,0,4.069660161,1.300470177,52.9787234,37.76595745,2.127659574,92.87234043,1.617021277,0.276595745,1.340425532,0.171052632,0.276595745,0.021276596,0.021276596,0.14893617,0.276595745,0.872340426,2.894271768,0.997599119,16.62,5.7,14.58,21,1079,577,279,164,182,5,69.9,34.31403633,92.7668996,-7.735517939,-24.58167888,NA,
2015,mix b,874,mac,nbr rm,12/17/2014,3,75,1,3.3,0.0232,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,NA,52.9787234,37.76595745,2.127659574,92.87234043,1.617021277,0.276595745,1.340425532,0.171052632,0.276595745,0.021276596,0.021276596,0.14893617,0.276595745,0.872340426,2.894271768,0.997599119,16.62,5.7,14.58,21,1079,577,279,164,182,5,69.9,34.31403633,92.7668996,-7.735517939,-24.58167888,NA,
2015,mix b,889,mac,nbr pres,12/17/2014,3,0,1,3.1,0.0604,0,50,60,0,110,0,0,0,NA,0,0,0,0,0,0,NA,NA,52.9787234,37.76595745,2.127659574,92.87234043,1.617021277,0.276595745,1.340425532,0.171052632,0.276595745,0.021276596,0.021276596,0.14893617,0.276595745,0.872340426,2.894271768,0.997599119,16.62,5.7,14.58,21,1079,577,279,164,182,5,69.9,34.31403633,92.7668996,-7.735517939,-24.58167888,NA,
2015,mix b,890,mac,nbr rm,12/17/2014,3,25,0,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,NA,52.9787234,37.76595745,2.127659574,92.87234043,1.617021277,0.276595745,1.340425532,0.171052632,0.276595745,0.021276596,0.021276596,0.14893617,0.276595745,0.872340426,2.894271768,0.997599119,16.62,5.7,14.58,21,1079,577,279,164,182,5,69.9,34.31403633,92.7668996,-7.735517939,-24.58167888,NA,
2015,mix b,905,mac,nbr pres,12/17/2014,3,100,0,NA,NA,0,40,50,0,90,0,0,0,NA,0,0,0,0,0,0,NA,NA,52.9787234,37.76595745,2.127659574,92.87234043,1.617021277,0.276595745,1.340425532,0.171052632,0.276595745,0.021276596,0.021276596,0.14893617,0.276595745,0.872340426,2.894271768,0.997599119,16.62,5.7,14.58,21,1079,577,279,164,182,5,69.9,34.31403633,92.7668996,-7.735517939,-24.58167888,NA,
2015,mix b,906,mac,nbr rm,12/17/2014,4,20,1,3,0.0311,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,NA,52.9787234,37.76595745,2.127659574,92.87234043,1.617021277,0.276595745,1.340425532,0.171052632,0.276595745,0.021276596,0.021276596,0.14893617,0.276595745,0.872340426,2.894271768,0.997599119,16.62,5.7,14.58,21,1079,577,279,164,182,5,69.9,34.31403633,92.7668996,-7.735517939,-24.58167888,NA,
2015,mix b,921,mac,nbr pres,12/17/2014,4,0,1,2.9,0.0399,0,80,20,0,100,1,0,1,0,1,0,0,0,0,0,4.069660161,1.300470177,52.9787234,37.76595745,2.127659574,92.87234043,1.617021277,0.276595745,1.340425532,0.171052632,0.276595745,0.021276596,0.021276596,0.14893617,0.276595745,0.872340426,2.894271768,0.997599119,16.62,5.7,14.58,21,1079,577,279,164,182,5,69.9,34.31403633,92.7668996,-7.735517939,-24.58167888,NA,
2015,mix b,922,mac,nbr rm,12/17/2014,3,20,1,3.5,0.0508,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,NA,52.9787234,37.76595745,2.127659574,92.87234043,1.617021277,0.276595745,1.340425532,0.171052632,0.276595745,0.021276596,0.021276596,0.14893617,0.276595745,0.872340426,2.894271768,0.997599119,16.62,5.7,14.58,21,1079,577,279,164,182,5,69.9,34.31403633,92.7668996,-7.735517939,-24.58167888,NA,
2015,mix b,937,mac,nbr pres,12/17/2014,2,25,1,2.4,0.0082,0,80,10,5,95,4,2,2,0.5,2,0,0,0,2,0,2.034830081,0.650235089,52.9787234,37.76595745,2.127659574,92.87234043,1.617021277,0.276595745,1.340425532,0.171052632,0.276595745,0.021276596,0.021276596,0.14893617,0.276595745,0.872340426,2.894271768,0.997599119,16.62,5.7,14.58,21,1079,577,279,164,182,5,69.9,34.31403633,92.7668996,-7.735517939,-24.58167888,NA,
2015,mix b,938,mac,nbr rm,12/17/2014,4,NA,0,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,NA,52.9787234,37.76595745,2.127659574,92.87234043,1.617021277,0.276595745,1.340425532,0.171052632,0.276595745,0.021276596,0.021276596,0.14893617,0.276595745,0.872340426,2.894271768,0.997599119,16.62,5.7,14.58,21,1079,577,279,164,182,5,69.9,34.31403633,92.7668996,-7.735517939,-24.58167888,NA,
2015,mix b,953,mac,nbr pres,12/17/2014,4,0,0,NA,NA,0,90,20,0,110,2,0,2,0,0,0,0,0,0,2,2.745986158,1.300470177,52.9787234,37.76595745,2.127659574,92.87234043,1.617021277,0.276595745,1.340425532,0.171052632,0.276595745,0.021276596,0.021276596,0.14893617,0.276595745,0.872340426,2.894271768,0.997599119,16.62,5.7,14.58,21,1079,577,279,164,182,5,69.9,34.31403633,92.7668996,-7.735517939,-24.58167888,NA,
2015,mix b,954,mac,nbr rm,12/17/2014,3,20,1,6.4,0.0483,1,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,NA,52.9787234,37.76595745,2.127659574,92.87234043,1.617021277,0.276595745,1.340425532,0.171052632,0.276595745,0.021276596,0.021276596,0.14893617,0.276595745,0.872340426,2.894271768,0.997599119,16.62,5.7,14.58,21,1079,577,279,164,182,5,69.9,34.31403633,92.7668996,-7.735517939,-24.58167888,NA,
2015,mix c,969,mac,nbr pres,12/18/2014,4,5,1,2.4,0.1864,5,10,15,0,25,2,1,1,0.5,0,0,0,0,1,1,1.372993079,0.650235089,31.45833333,57.8125,7.395833333,96.66666667,2.0625,1,1.0625,0.484848485,0.083333333,0.125,0,0.145833333,1,0.708333333,1.716660161,0.577240099,13.51,5.9,11.95,15,1057,458,250,133,142,4.4,92.35,-209.0426477,-7.917941219,44.15781535,-3.25860809,NA,
2015,mix c,970,mac,nbr rm,12/18/2014,3,5,1,2.7,0.0551,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,NA,31.45833333,57.8125,7.395833333,96.66666667,2.0625,1,1.0625,0.484848485,0.083333333,0.125,0,0.145833333,1,0.708333333,1.716660161,0.577240099,13.51,5.9,11.95,15,1057,458,250,133,142,4.4,92.35,-209.0426477,-7.917941219,44.15781535,-3.25860809,NA,
2015,mix c,985,mac,nbr pres,1/20/2015,3,0,0,NA,NA,0,40,50,15,105,4,3,1,0.75,0,1,0,0,3,0,0.756903401,0.171861489,31.45833333,57.8125,7.395833333,96.66666667,2.0625,1,1.0625,0.484848485,0.083333333,0.125,0,0.145833333,1,0.708333333,1.716660161,0.577240099,13.51,5.9,11.95,15,1057,458,250,133,142,4.4,92.35,-209.0426477,-7.917941219,44.15781535,-3.25860809,NA,
2015,mix c,986,mac,nbr rm,1/20/2015,2,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,NA,31.45833333,57.8125,7.395833333,96.66666667,2.0625,1,1.0625,0.484848485,0.083333333,0.125,0,0.145833333,1,0.708333333,1.716660161,0.577240099,13.51,5.9,11.95,15,1057,458,250,133,142,4.4,92.35,-209.0426477,-7.917941219,44.15781535,-3.25860809,NA,
2015,mix c,1001,mac,nbr pres,12/18/2014,2,40,1,3.4,0.0191,1,15,70,0,85,1,0,1,0,0,0,0,0,0,1,2.745986158,1.300470177,31.45833333,57.8125,7.395833333,96.66666667,2.0625,1,1.0625,0.484848485,0.083333333,0.125,0,0.145833333,1,0.708333333,1.716660161,0.577240099,13.51,5.9,11.95,15,1057,458,250,133,142,4.4,92.35,-209.0426477,-7.917941219,44.15781535,-3.25860809,NA,
2015,mix c,1002,mac,nbr rm,12/18/2014,3,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,NA,31.45833333,57.8125,7.395833333,96.66666667,2.0625,1,1.0625,0.484848485,0.083333333,0.125,0,0.145833333,1,0.708333333,1.716660161,0.577240099,13.51,5.9,11.95,15,1057,458,250,133,142,4.4,92.35,-209.0426477,-7.917941219,44.15781535,-3.25860809,NA,
2015,mix c,1017,mac,nbr pres,12/18/2014,3,10,1,2.6,0.0354,1,10,50,0,60,4,4,0,1,0,0,0,0,4,0,0,0,31.45833333,57.8125,7.395833333,96.66666667,2.0625,1,1.0625,0.484848485,0.083333333,0.125,0,0.145833333,1,0.708333333,1.716660161,0.577240099,13.51,5.9,11.95,15,1057,458,250,133,142,4.4,92.35,-209.0426477,-7.917941219,44.15781535,-3.25860809,NA,
2015,mix c,1018,mac,nbr rm,12/18/2014,4,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,NA,31.45833333,57.8125,7.395833333,96.66666667,2.0625,1,1.0625,0.484848485,0.083333333,0.125,0,0.145833333,1,0.708333333,1.716660161,0.577240099,13.51,5.9,11.95,15,1057,458,250,133,142,4.4,92.35,-209.0426477,-7.917941219,44.15781535,-3.25860809,NA,
2015,mix c,1033,mac,nbr pres,1/20/2015,2,20,0,NA,NA,0,30,60,10,100,1,0,1,0,0,0,0,0,0,1,2.745986158,1.300470177,31.45833333,57.8125,7.395833333,96.66666667,2.0625,1,1.0625,0.484848485,0.083333333,0.125,0,0.145833333,1,0.708333333,1.716660161,0.577240099,13.51,5.9,11.95,15,1057,458,250,133,142,4.4,92.35,-209.0426477,-7.917941219,44.15781535,-3.25860809,NA,
2015,mix c,1034,mac,nbr rm,12/18/2014,4,0,1,3.6,0.0265,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,NA,31.45833333,57.8125,7.395833333,96.66666667,2.0625,1,1.0625,0.484848485,0.083333333,0.125,0,0.145833333,1,0.708333333,1.716660161,0.577240099,13.51,5.9,11.95,15,1057,458,250,133,142,4.4,92.35,-209.0426477,-7.917941219,44.15781535,-3.25860809,NA,
2015,mix c,1049,mac,nbr pres,1/20/2015,2,0,1,1.8,NA,0,30,60,0,90,3,1,2,0.333333333,0,0,0,0,1,2,1.830657439,0.866980118,31.45833333,57.8125,7.395833333,96.66666667,2.0625,1,1.0625,0.484848485,0.083333333,0.125,0,0.145833333,1,0.708333333,1.716660161,0.577240099,13.51,5.9,11.95,15,1057,458,250,133,142,4.4,92.35,-209.0426477,-7.917941219,44.15781535,-3.25860809,NA,
2015,mix c,1050,mac,nbr rm,12/18/2014,4,0,1,4.2,0.0865,2,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,NA,31.45833333,57.8125,7.395833333,96.66666667,2.0625,1,1.0625,0.484848485,0.083333333,0.125,0,0.145833333,1,0.708333333,1.716660161,0.577240099,13.51,5.9,11.95,15,1057,458,250,133,142,4.4,92.35,-209.0426477,-7.917941219,44.15781535,-3.25860809,NA,
2015,mix d,1257,mac,nbr pres,1/26/2015,2,50,0,NA,NA,0,40,30,0,70,0,0,0,NA,0,0,0,0,0,0,NA,NA,36.97916667,44.375,6.041666667,87.39583333,1.604166667,0.395833333,1.208333333,0.246753246,0.354166667,0.041666667,0,0.0625,0.395833333,0.75,2.73524078,0.933045197,13.87,5.7,17.11,19,874,493,222,152,142,5.6,77.54,-74.65403873,30.50573668,28.50992108,-16.67019,NA,
2015,mix d,1258,mac,nbr rm,1/26/2015,2,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,NA,36.97916667,44.375,6.041666667,87.39583333,1.604166667,0.395833333,1.208333333,0.246753246,0.354166667,0.041666667,0,0.0625,0.395833333,0.75,2.73524078,0.933045197,13.87,5.7,17.11,19,874,493,222,152,142,5.6,77.54,-74.65403873,30.50573668,28.50992108,-16.67019,NA,
2015,mix d,1273,mac,nbr pres,12/22/2014,3,10,1,2.5,0.0377,0,40,50,0,90,1,1,0,1,0,0,0,0,1,0,0,0,36.97916667,44.375,6.041666667,87.39583333,1.604166667,0.395833333,1.208333333,0.246753246,0.354166667,0.041666667,0,0.0625,0.395833333,0.75,2.73524078,0.933045197,13.87,5.7,17.11,19,874,493,222,152,142,5.6,77.54,-74.65403873,30.50573668,28.50992108,-16.67019,NA,
2015,mix d,1274,mac,nbr rm,1/5/2015,4,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,NA,36.97916667,44.375,6.041666667,87.39583333,1.604166667,0.395833333,1.208333333,0.246753246,0.354166667,0.041666667,0,0.0625,0.395833333,0.75,2.73524078,0.933045197,13.87,5.7,17.11,19,874,493,222,152,142,5.6,77.54,-74.65403873,30.50573668,28.50992108,-16.67019,NA,
2015,mix d,1289,mac,nbr pres,12/22/2014,4,15,1,2.6,0.0525,0,10,60,0,70,1,0,1,0,0,0,0,0,0,1,2.745986158,1.300470177,36.97916667,44.375,6.041666667,87.39583333,1.604166667,0.395833333,1.208333333,0.246753246,0.354166667,0.041666667,0,0.0625,0.395833333,0.75,2.73524078,0.933045197,13.87,5.7,17.11,19,874,493,222,152,142,5.6,77.54,-74.65403873,30.50573668,28.50992108,-16.67019,NA,
2015,mix d,1290,mac,nbr rm,12/22/2014,4,30,0,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,NA,36.97916667,44.375,6.041666667,87.39583333,1.604166667,0.395833333,1.208333333,0.246753246,0.354166667,0.041666667,0,0.0625,0.395833333,0.75,2.73524078,0.933045197,13.87,5.7,17.11,19,874,493,222,152,142,5.6,77.54,-74.65403873,30.50573668,28.50992108,-16.67019,NA,
2015,mix d,1305,mac,nbr pres,12/22/2014,4,50,1,3.3,0.0055,0,40,40,0,80,1,0,1,0,1,0,0,0,0,0,4.069660161,1.300470177,36.97916667,44.375,6.041666667,87.39583333,1.604166667,0.395833333,1.208333333,0.246753246,0.354166667,0.041666667,0,0.0625,0.395833333,0.75,2.73524078,0.933045197,13.87,5.7,17.11,19,874,493,222,152,142,5.6,77.54,-74.65403873,30.50573668,28.50992108,-16.67019,NA,
2015,mix d,1306,mac,nbr rm,12/22/2014,4,10,0,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,NA,36.97916667,44.375,6.041666667,87.39583333,1.604166667,0.395833333,1.208333333,0.246753246,0.354166667,0.041666667,0,0.0625,0.395833333,0.75,2.73524078,0.933045197,13.87,5.7,17.11,19,874,493,222,152,142,5.6,77.54,-74.65403873,30.50573668,28.50992108,-16.67019,NA,
